tinytim (134 classes; 9 packages; 564 deps)

Cycle #0: tinytim
S; MQ:  3,6161; MV:    0; DT:    0; SOL: [0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8]
I; MQ:  5,3829; MV:   25; DT:   21; SOL: [0 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 9 4 4 1 4 4 1 1 1 1 1 4 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 1 4 4 3 1 4 4 7 4 4 0 4 0 4 0 0 4 4 4 4 4 1 9 5 5 5 0 5 5 5 0 5 0 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 4 6 7 7 7 7 8 7 7 8 8 8 8 8 2 8]
I; MQ:  5,4771; MV:   29; DT:   22; SOL: [0 1 9 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 9 4 4 1 9 4 4 1 1 1 1 4 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 9 3 3 3 3 3 3 3 1 4 4 3 1 4 4 7 4 4 0 4 0 4 0 0 4 4 4 4 4 1 9 5 5 5 0 5 5 5 0 5 0 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 9 6 6 6 6 6 4 4 6 7 7 7 7 8 7 7 8 8 8 8 8 2 8]
I; MQ:  5,5302; MV:   32; DT:   25; SOL: [0 1 9 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 9 9 4 4 1 9 4 4 1 1 1 1 4 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 9 3 3 3 9 3 3 3 1 4 4 1 1 4 4 7 4 4 0 9 0 4 0 0 4 4 4 4 4 4 9 5 5 5 0 5 5 5 0 5 0 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 9 6 6 6 6 6 4 4 6 7 7 7 7 8 7 7 8 8 8 8 8 2 8]
I; MQ:  5,6002; MV:   32; DT:   28; SOL: [0 1 9 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 9 9 9 9 4 4 1 9 4 4 1 1 1 1 4 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 9 3 3 3 1 4 4 3 1 4 4 7 4 4 0 9 0 4 0 0 4 4 4 4 4 4 9 5 5 5 0 5 5 5 0 5 0 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 4 4 6 7 7 7 7 8 7 7 8 8 8 8 8 2 8]
I; MQ:  5,7069; MV:   33; DT:   33; SOL: [0 1 9 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 9 9 9 10 4 4 1 9 4 4 1 1 1 1 4 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 1 3 3 3 1 4 4 1 1 4 4 7 4 4 0 9 0 4 0 0 4 4 4 4 4 4 10 5 5 5 0 5 5 5 0 5 0 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 6 6 6 6 6 4 4 6 7 7 7 7 8 7 7 8 8 8 8 8 2 8]
I; MQ:  5,7695; MV:   33; DT:   38; SOL: [0 1 9 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 9 9 9 9 4 4 1 10 4 4 1 1 1 1 10 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 10 3 3 3 3 3 3 3 1 4 4 1 1 4 4 7 4 4 0 9 0 4 0 0 4 4 4 4 4 4 10 5 5 5 0 5 5 5 0 5 0 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 6 6 6 6 6 4 4 6 7 7 7 7 8 7 7 8 8 8 8 8 2 8]
I; MQ:  5,9311; MV:   37; DT:   39; SOL: [0 4 9 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 9 9 9 9 4 4 1 10 4 4 1 1 9 1 10 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 10 3 3 3 3 3 3 3 1 4 4 3 1 4 7 7 4 4 0 9 0 4 0 0 4 4 4 4 4 4 10 5 5 5 0 5 5 5 0 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 6 6 6 6 6 4 4 6 7 7 7 7 8 7 7 8 8 8 8 8 2 8]
I; MQ:  5,9901; MV:   39; DT:   42; SOL: [0 4 9 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 9 9 9 9 10 4 4 10 4 4 1 9 9 1 10 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 1 3 3 3 3 3 3 3 1 4 4 1 1 4 7 7 4 4 0 9 0 4 0 0 4 4 4 4 4 4 10 5 5 5 0 5 5 5 0 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 6 6 6 6 6 4 4 6 7 7 7 7 8 7 7 8 8 8 8 8 2 8]
I; MQ:  6,1276; MV:   41; DT:   44; SOL: [0 4 9 4 1 4 1 1 1 1 1 1 1 1 1 1 1 1 9 9 9 9 10 4 4 10 4 4 9 9 9 1 10 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 1 4 4 3 1 4 7 7 4 4 0 9 0 4 0 0 4 4 4 4 4 4 10 5 5 5 0 5 5 5 0 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 4 4 6 7 7 7 7 8 7 7 8 8 8 8 8 2 8]
I; MQ:  6,1817; MV:   44; DT:   46; SOL: [0 4 9 4 1 4 1 1 1 1 1 1 1 1 1 1 1 1 9 9 9 9 10 4 4 10 4 4 9 9 9 4 10 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 1 1 4 7 7 4 4 0 9 0 0 0 0 4 0 4 4 4 4 10 5 5 5 0 5 5 5 0 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 4 4 6 7 7 7 7 8 7 7 8 8 8 8 8 2 8]
I; MQ:  6,2937; MV:   48; DT:   48; SOL: [0 4 9 4 1 4 1 1 1 1 1 1 1 1 1 1 1 1 9 9 9 9 10 4 4 10 4 4 9 9 9 4 10 2 2 2 2 2 2 3 11 3 3 3 3 11 11 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 3 1 4 7 7 4 11 0 9 0 0 0 0 4 0 4 4 4 4 10 5 5 5 0 5 5 5 0 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 4 4 6 7 7 7 7 8 7 7 8 8 8 8 8 2 8]
I; MQ:  6,4253; MV:   49; DT:   52; SOL: [0 4 9 4 1 4 1 1 1 1 1 1 1 1 1 1 1 1 9 9 9 9 10 4 4 10 4 4 9 9 9 4 10 2 2 2 2 2 2 7 3 3 11 3 3 11 11 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 1 1 4 7 7 4 11 11 9 0 0 0 0 4 0 4 4 4 4 10 5 5 5 0 5 5 5 0 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 4 4 6 7 7 7 7 8 7 7 8 8 8 8 8 2 8]
I; MQ:  6,6037; MV:   51; DT:   55; SOL: [0 4 9 4 1 12 1 1 1 1 1 1 1 1 1 13 1 1 9 9 9 9 10 4 4 10 4 4 9 9 9 4 10 2 2 2 2 2 2 7 3 3 11 11 3 11 11 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 13 4 4 1 1 4 7 7 4 11 11 12 0 0 0 0 4 0 4 4 4 4 10 5 5 5 0 5 5 5 0 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 4 4 6 7 7 7 7 8 7 7 8 8 8 8 8 2 8]
I; MQ:  6,6432; MV:   53; DT:   58; SOL: [0 4 9 4 1 12 1 1 1 1 1 1 1 1 1 1 1 1 9 9 9 9 10 4 4 10 4 4 9 9 9 4 10 2 2 2 2 2 2 7 3 3 11 11 3 11 11 3 3 3 3 3 3 3 13 3 13 13 3 3 3 3 13 4 4 1 1 4 7 7 4 11 11 12 0 0 0 0 4 0 4 4 4 12 10 5 5 5 0 5 5 5 0 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 4 4 6 7 7 7 7 8 7 7 8 8 8 8 8 2 8]
I; MQ:  6,7607; MV:   56; DT:   62; SOL: [0 4 9 4 1 12 1 1 1 1 1 1 1 1 1 14 1 1 9 9 9 9 10 4 4 10 4 4 9 9 9 4 10 2 2 2 2 2 2 13 13 3 11 11 3 11 11 3 3 3 3 3 3 3 13 3 13 13 3 3 3 13 14 4 4 1 1 4 7 7 4 11 11 12 0 0 0 0 4 0 4 4 4 12 10 5 5 5 0 5 5 5 0 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 4 4 6 7 7 7 7 8 7 7 8 8 8 8 8 2 8]
I; MQ:  6,8929; MV:   57; DT:   66; SOL: [0 4 9 4 1 12 1 1 1 1 1 1 1 1 1 14 1 1 9 9 9 9 10 4 4 10 4 4 9 9 9 4 10 2 2 2 2 2 2 7 15 3 11 11 3 11 11 3 3 3 3 3 3 13 13 3 13 13 3 3 3 13 14 4 4 1 1 4 7 15 4 11 11 12 0 0 0 0 4 0 4 4 4 12 10 5 5 5 0 5 5 5 0 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 4 4 6 7 7 7 7 15 7 7 8 8 8 8 8 2 8]
I; MQ:  7,0799; MV:   58; DT:   69; SOL: [0 4 9 4 1 12 1 1 1 1 1 1 1 1 1 1 1 1 9 9 9 9 10 14 4 10 4 4 9 9 9 4 10 2 2 2 2 2 2 7 15 3 11 11 3 11 11 3 3 3 3 3 3 13 13 13 13 13 3 3 3 13 14 4 4 1 1 4 7 15 4 11 11 12 0 0 0 0 4 0 4 4 4 12 10 5 5 5 0 5 5 5 0 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 4 4 6 7 7 7 15 8 7 7 8 8 8 8 8 2 8]
I; MQ:  7,1698; MV:   59; DT:   74; SOL: [0 4 9 4 1 12 1 1 1 1 1 1 1 1 1 16 1 1 9 9 9 9 10 14 4 10 12 14 9 9 9 4 10 2 2 2 2 2 2 7 15 3 11 11 3 11 11 3 3 3 3 3 3 13 13 13 13 13 3 3 3 13 16 4 4 1 16 4 7 15 4 11 11 12 0 0 0 0 4 0 4 4 4 12 10 5 5 5 0 5 5 5 0 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 4 4 6 7 7 7 15 8 7 7 8 8 8 8 8 2 8]
I; MQ:  7,2093; MV:   62; DT:   76; SOL: [0 4 9 4 1 12 1 1 1 16 1 1 16 1 1 16 16 1 9 9 9 9 10 14 4 10 12 14 9 9 9 4 10 2 2 2 2 2 2 7 15 3 11 11 3 11 11 3 3 3 3 3 3 13 13 13 13 13 3 3 3 13 16 4 4 16 16 4 7 15 4 11 11 12 0 0 14 0 4 0 4 4 4 12 10 5 5 5 0 5 5 5 0 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 4 4 6 7 7 7 15 8 7 7 8 8 8 8 8 2 8]
I; MQ:  7,3431; MV:   62; DT:   80; SOL: [0 4 9 4 1 12 1 1 1 16 1 1 16 1 1 1 16 1 9 9 9 9 10 14 4 10 12 14 9 9 9 4 10 2 2 2 2 2 2 7 15 3 11 11 3 11 11 3 3 3 3 3 3 13 16 13 13 13 13 13 3 13 16 4 4 16 16 4 7 15 4 11 11 12 0 0 14 0 4 4 4 4 4 12 10 5 5 5 0 5 5 5 0 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 4 4 6 7 7 7 15 8 7 7 8 8 8 8 8 2 8]
I; MQ:  7,6182; MV:   63; DT:   85; SOL: [0 4 4 4 1 12 1 1 1 16 1 1 16 1 1 1 16 1 16 16 4 9 10 14 4 10 12 14 9 9 9 4 10 2 2 2 2 2 2 7 15 3 11 11 3 11 11 3 3 3 3 3 3 13 16 13 13 13 13 13 3 13 16 4 4 16 16 4 7 15 4 11 11 12 0 0 14 0 4 0 4 4 4 12 10 5 5 5 0 5 5 5 0 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 4 4 6 7 7 7 15 8 7 7 8 8 8 8 8 2 8]
I; MQ:  7,7367; MV:   63; DT:   90; SOL: [0 4 12 4 1 12 1 1 1 16 1 1 16 1 1 1 16 1 12 12 12 12 10 14 4 10 12 14 9 9 9 4 10 2 2 2 2 2 2 7 15 3 11 11 3 11 11 3 3 3 3 3 3 13 16 13 13 13 13 13 3 13 16 4 4 16 16 4 7 15 4 11 11 12 0 0 14 0 4 0 4 4 4 12 10 5 5 5 0 5 5 5 0 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 4 4 6 7 7 7 15 8 7 7 8 8 8 8 8 2 8]
I; MQ:  7,8616; MV:   62; DT:   95; SOL: [0 14 12 4 1 4 1 1 1 16 1 1 16 1 1 1 16 1 12 12 12 12 10 14 4 10 4 14 9 9 9 4 10 2 2 2 2 2 2 7 15 3 11 11 3 11 11 3 3 3 3 3 3 13 16 13 13 13 13 13 3 13 16 4 4 16 16 4 7 15 4 11 11 12 0 0 14 0 4 4 4 4 4 4 10 5 5 5 0 5 5 5 0 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 4 4 6 7 7 7 15 8 7 7 8 8 8 8 8 2 8]
I; MQ:  8,0945; MV:   63; DT:   99; SOL: [0 14 12 4 1 4 1 1 1 16 1 1 16 1 1 1 16 1 12 12 12 12 10 14 4 10 4 14 9 9 9 4 10 2 2 2 2 2 2 15 15 11 11 11 3 11 11 3 3 3 3 3 3 13 16 13 13 13 13 13 3 13 16 4 4 16 16 4 15 15 4 0 0 12 0 0 14 0 4 4 4 4 4 4 10 5 5 5 0 5 5 5 0 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 4 4 6 7 7 7 15 8 7 7 8 8 8 8 8 2 8]
I; MQ:  8,5033; MV:   66; DT:  101; SOL: [0 14 12 4 1 4 1 1 1 16 1 1 16 1 1 1 16 1 12 12 12 12 10 14 4 10 4 14 9 9 9 4 10 2 2 2 2 2 2 15 15 11 11 11 0 11 11 3 3 3 3 3 3 13 16 13 13 13 13 13 3 13 16 4 4 16 16 4 15 15 4 0 0 12 14 0 14 14 4 4 0 4 4 4 10 5 5 5 0 5 5 5 0 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 4 4 6 0 7 7 15 8 7 7 8 8 8 8 8 2 8]
I; MQ:  8,6068; MV:   67; DT:  105; SOL: [0 14 12 4 1 4 1 1 1 16 1 1 16 1 1 1 16 1 12 12 12 12 10 14 4 10 4 14 9 9 9 4 10 2 2 2 2 2 2 15 15 11 11 11 11 11 11 3 3 3 3 3 3 13 16 13 13 13 13 13 3 13 16 4 4 16 16 4 15 15 4 0 11 12 14 0 14 14 0 4 0 4 4 4 10 5 5 5 0 5 5 5 0 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 0 0 6 0 7 7 15 8 7 7 8 8 8 8 8 2 8]
I; MQ:  8,7221; MV:   68; DT:  110; SOL: [0 4 12 4 1 4 1 1 1 16 1 1 16 1 1 1 16 1 12 12 12 12 10 0 4 10 4 0 9 9 9 4 10 2 2 2 2 2 2 15 15 11 11 11 11 11 11 3 3 3 3 3 3 13 16 13 13 13 13 13 3 13 16 4 4 16 16 4 15 15 4 0 11 12 14 0 0 14 0 0 0 4 4 4 10 5 5 5 0 5 5 5 0 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 0 0 6 0 7 7 15 8 7 7 8 8 8 8 8 2 8]
I; MQ:  8,8158; MV:   70; DT:  112; SOL: [0 4 12 4 1 4 12 1 1 16 1 1 16 1 1 1 16 1 12 12 12 12 10 0 4 10 4 0 9 9 9 4 10 2 2 2 2 2 2 15 15 11 11 11 11 11 11 3 3 3 3 3 3 13 16 13 13 13 13 13 3 13 16 4 4 16 16 4 15 15 10 0 11 12 14 0 0 14 0 0 0 4 0 4 10 5 5 5 0 5 5 5 0 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 6 6 6 6 6 0 0 6 10 7 7 15 8 7 7 8 8 8 8 8 2 8]
I; MQ:  9,0084; MV:   70; DT:  117; SOL: [0 4 12 4 1 4 12 1 1 16 1 1 16 1 1 1 16 1 12 12 12 12 10 0 4 10 4 0 9 9 9 4 10 2 2 2 2 2 2 17 17 11 11 11 11 11 11 3 3 3 3 3 3 13 16 13 13 13 13 13 3 13 16 4 4 16 16 4 17 15 15 0 11 12 14 0 0 14 0 0 0 4 0 4 10 5 5 5 0 5 5 5 0 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 6 6 6 6 6 0 0 6 10 7 7 15 15 7 7 8 8 8 8 8 2 8]
I; MQ:  9,1984; MV:   72; DT:  121; SOL: [0 4 12 4 4 4 12 1 1 16 1 1 16 1 1 1 16 1 12 12 12 12 10 0 4 10 4 4 9 9 9 4 10 2 2 2 2 2 2 17 18 11 11 11 11 11 11 3 3 3 3 3 3 13 16 13 13 13 13 13 3 13 16 4 4 16 16 4 17 15 15 0 11 12 14 0 0 14 0 0 0 4 0 4 10 5 5 5 0 5 5 5 0 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 0 0 6 15 7 7 15 15 7 7 8 8 8 8 8 2 8]
I; MQ:  9,3305; MV:   72; DT:  126; SOL: [0 4 12 4 4 18 12 1 1 16 1 1 16 1 1 1 16 1 12 12 12 12 10 4 4 10 4 4 9 9 9 4 10 2 2 2 2 2 2 17 19 11 11 11 11 11 11 3 3 3 3 3 3 13 16 13 13 13 13 13 3 13 16 4 4 16 16 4 17 15 15 18 11 18 14 0 0 14 0 0 0 4 0 4 10 5 5 5 0 5 5 5 0 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 10 10 6 6 6 6 6 0 0 6 15 7 7 15 15 7 7 8 8 8 8 8 2 8]
I; MQ:  9,3873; MV:   71; DT:  130; SOL: [0 4 12 4 4 18 12 1 1 16 1 1 16 1 1 1 16 1 12 12 12 12 10 18 4 10 4 4 9 9 9 4 10 2 2 2 2 2 2 17 19 11 11 11 11 11 11 3 3 3 3 3 3 13 16 13 13 13 13 13 3 13 16 0 4 16 16 4 17 15 15 18 11 18 14 0 0 14 10 0 0 4 0 4 10 5 5 5 0 5 5 5 0 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 0 0 6 15 7 7 15 15 7 7 8 8 8 8 8 2 8]
I; MQ:  9,6273; MV:   73; DT:  133; SOL: [0 4 12 4 4 18 12 1 1 16 1 1 16 1 1 16 1 1 12 12 12 12 10 18 4 10 4 4 9 9 9 4 10 2 2 2 2 2 2 17 19 11 11 11 11 11 11 3 3 3 3 3 3 13 16 13 13 13 16 13 13 13 16 0 4 16 16 16 17 15 15 18 11 18 14 0 0 14 10 0 0 4 0 4 10 5 5 5 0 5 5 5 0 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 0 0 6 15 7 7 15 15 7 7 8 8 8 8 8 2 8]
I; MQ:  9,7049; MV:   73; DT:  135; SOL: [0 4 12 4 4 18 12 1 1 16 1 1 16 1 1 16 1 1 12 12 12 12 10 18 4 10 4 4 9 9 9 4 10 2 2 2 2 2 2 17 17 11 11 11 11 11 11 3 3 3 3 3 3 13 16 13 13 13 16 13 13 13 16 0 4 16 16 17 17 15 15 18 11 18 14 0 0 14 10 0 0 4 0 4 10 5 5 5 0 5 5 5 0 5 0 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 0 0 6 15 7 7 15 15 7 7 8 8 8 8 8 2 8]

Cycle #7: tinytim
S; MQ:  3,6161; MV:    0; DT:    0; SOL: [0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8]
C; MQ:  9,4681; MV:   71; DT:    0; SOL: [0 11 9 11 11 14 9 1 1 1 17 1 17 1 1 17 1 1 9 9 9 9 12 14 11 12 11 11 10 10 10 11 12 2 2 2 2 2 2 16 16 0 0 0 0 0 0 15 15 15 15 15 15 3 17 3 3 3 17 3 3 3 17 13 4 17 17 16 16 4 4 14 0 14 13 13 13 13 12 13 13 11 13 11 12 5 5 5 13 5 5 5 13 5 13 2 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 13 13 6 4 7 7 4 4 7 7 8 8 8 8 8 2 8]
I; MQ:  3,6575; MV:    5; DT:    0; SOL: [0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 5 1 1 1 1 1 1 1 8 2 2 2 2 2 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 4 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 7 7 7 7 8 8 8 8 8 8]
I; MQ:  3,7885; MV:    6; DT:    2; SOL: [0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 5 1 1 1 1 1 1 1 2 2 2 2 2 2 3 3 3 4 4 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 8 7 7 7 8 8 8 8 8 8]
I; MQ:  3,8715; MV:   11; DT:    2; SOL: [0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 5 4 1 1 1 1 1 1 2 2 2 2 2 2 3 3 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 1 4 4 4 4 4 4 4 0 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 8 7 7 7 8 8 8 8 8 8]
I; MQ:  3,9890; MV:   15; DT:    3; SOL: [0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 4 1 1 0 4 1 1 1 1 1 1 2 2 2 2 2 2 3 3 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 1 4 4 4 4 4 2 4 0 4 4 4 4 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 8 7 7 7 8 8 8 8 8 8]
I; MQ:  4,0488; MV:   19; DT:    4; SOL: [0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 4 4 1 0 4 1 1 1 1 1 1 2 2 2 2 2 2 3 3 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 1 4 3 4 4 4 2 4 2 4 4 4 5 4 4 4 4 4 5 5 5 5 5 5 5 5 5 5 5 5 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 8 7 7 7 8 8 8 8 8 8]
I; MQ:  4,1885; MV:   23; DT:    6; SOL: [0 0 1 1 1 2 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 4 4 1 5 4 1 1 1 1 1 1 2 2 2 2 2 2 3 3 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 1 4 3 4 4 7 2 4 2 4 4 4 5 4 4 4 4 4 5 5 5 5 5 4 5 5 5 5 5 4 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 8 7 7 7 8 8 8 8 8 8]
I; MQ:  4,2935; MV:   25; DT:    9; SOL: [0 0 1 1 1 4 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 4 4 1 5 4 1 1 1 1 1 1 2 2 2 2 2 2 3 0 4 0 4 4 4 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 1 4 0 4 4 7 2 4 2 4 4 4 5 4 4 4 4 4 5 5 5 5 5 4 5 5 5 5 5 4 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 8 7 7 7 8 8 8 8 8 8]
I; MQ:  4,4964; MV:   23; DT:   14; SOL: [0 0 1 1 1 4 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 4 1 5 4 1 1 1 1 1 1 2 2 2 2 2 2 3 0 0 0 0 4 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 1 4 0 4 4 7 2 4 2 4 4 4 5 4 4 4 4 4 5 5 5 5 5 4 5 5 5 5 5 4 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 8 7 7 7 8 8 8 8 8 8]
I; MQ:  4,6816; MV:   21; DT:   18; SOL: [0 1 1 1 1 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 4 1 5 4 1 1 1 1 1 1 2 2 2 2 2 2 3 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 4 1 4 4 4 4 7 2 0 2 4 4 4 5 4 4 4 4 4 5 5 5 5 5 4 5 5 5 5 5 4 5 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 7 7 7 7 8 7 7 7 8 8 8 8 8 8]
